1955	29.0	79.0
1955	27.0	76.5
1955	25.0	78.0
1955	26.0	80.5
1955	32.0	80.5
1955	29.0	82.5
1955	24.0	79.0
1955	25.5	76.5
1955	24.5	76.0
1955	28.0	82.5
1955	10.0	86.0
1955	14.5	80.0
1955	 7.0	80.5
1955	17.5	82.0
1955	27.5	82.5
1956	35.0	79.5
1956	42.0	82.5
1956	39.0	80.5
1956	30.5	77.0
1956	37.5	78.0
1956	44.0	74.5
1956	27.5	73.0
1956	23.0	77.5
1956	22.0	69.5
1956	28.5	68.0
1956	33.5	69.0
1956	28.0	72.5
1956	29.5	71.5
1956	27.5	74.5
1956	28.0	75.0
1956	27.0	71.0
1956	27.0	72.5
1956	28.0	71.0
1956	31.0	71.0
1956	30.5	74.0
1956	31.0	73.0
1956	26.0	70.5
1956	18.5	74.5
1956	21.0	71.5
1956	21.0	73.5
1956	16.5	78.5
1956	27.0	85.5
1956	34.0	80.0
1956	41.0	72.5
1956	27.0	71.5
1956	24.0	69.5
1957	21.5	70.5
1957	17.0	74.0
1957	28.0	73.5
1957	35.0	77.5
1957	31.0	70.5
1957	27.5	72.0
1957	31.5	79.0
1957	30.5	79.0
1957	37.5	76.0
1957	29.5	69.0
1957	25.0	72.5
1957	34.0	77.5
1957	24.5	77.0
1957	14.0	80.0
1957	18.5	80.0
1957	 5.5	76.0
1957	 8.0	77.0
1957	16.5	79.5
1957	28.0	84.0
1957	36.5	79.5
1957	51.0	81.5
1957	50.0	82.0
1957	30.0	71.5
1957	24.0	69.5
1957	33.0	72.0
1957	28.0	72.0
1957	26.0	75.0
1957	33.0	78.5
1957	30.5	78.0
1957	24.0	79.0
1957	32.5	80.0
1958	18.5	75.5
1958	17.0	75.0
1958	17.0	77.0
1958	18.5	79.5
1958	23.5	80.0
1958	35.5	75.0
1958	21.5	71.5
1958	16.0	67.0
1958	22.5	72.5
1958	40.0	77.0
1958	32.5	72.5
1958	31.5	74.0
1958	41.5	72.0
1958	36.5	76.0
1958	32.0	77.5
1958	28.5	74.5
1958	30.0	76.0
1958	24.5	76.5
1958	24.5	74.0
1958	37.5	64.0
1958	42.0	67.0
1958	30.5	70.0
1958	33.5	74.0
1958	32.5	72.5
1958	29.5	72.0
1958	35.5	76.0
1958	30.5	75.0
1958	29.5	78.0
1958	28.0	75.0
1958	32.0	77.5
1958	34.5	77.0
1959	42.0	76.5
1959	35.0	65.0
1959	38.0	69.5
1959	15.0	75.5
1959	 2.5	78.0
1959	15.0	76.5
1959	33.5	73.5
1959	28.0	77.5
1959	21.0	79.5
1959	22.0	75.0
1959	26.0	75.5
1959	38.0	72.0
1959	41.0	73.0
1959	47.5	76.5
1959	38.0	76.5
1959	12.5	79.0
1959	 8.0	79.5
1959	12.5	79.5
1959	34.0	78.0
1959	44.0	73.0
1959	42.5	76.5
1959	14.5	78.0
1959	19.0	74.5
1959	35.0	77.5
1959	41.5	75.0
1959	34.0	80.0
1959	25.0	80.5
1959	25.5	79.0
1959	44.0	80.0
1959	43.5	83.0
1959	29.5	82.5
1960	30.5	73.0
1960	39.5	74.5
1960	34.5	73.5
1960	26.0	68.0
1960	26.5	68.0
1960	31.0	71.5
1960	35.0	72.5
1960	37.5	71.0
1960	41.0	73.0
1960	48.5	70.5
1960	44.5	76.0
1960	53.5	77.0
1960	53.5	75.5
1960	52.0	67.5
1960	45.5	67.0
1960	31.5	69.5
1960	31.5	73.0
1960	36.5	78.0
1960	25.0	75.5
1960	19.0	78.0
1960	16.0	73.0
1960	14.5	76.5
1960	12.5	80.0
1960	20.0	80.0
1960	29.0	81.0
1960	39.0	80.0
1960	41.5	75.0
1960	41.0	79.0
1960	37.5	77.5
1960	36.0	78.0
1960	39.5	72.0
1961	33.0	80.0
1961	31.0	79.5
1961	31.0	74.0
1961	27.5	70.5
1961	35.0	76.0
1961	42.0	72.0
1961	42.5	74.0
1961	28.5	69.0
1961	28.0	67.5
1961	35.0	69.5
1961	40.0	74.5
1961	42.0	65.5
1961	45.5	73.5
1961	45.0	73.5
1961	39.0	71.5
1961	34.5	74.0
1961	38.5	75.5
1961	38.5	77.5
1961	29.0	76.0
1961	18.0	75.5
1961	11.0	79.0
1961	11.5	80.0
1961	20.5	81.5
1961	17.0	76.5
1961	 7.0	76.5
1961	15.0	74.5
1961	 6.5	77.5
1961	 8.5	78.0
1961	16.5	81.5
1961	16.0	80.5
1961	28.5	82.0
1962	25.5	78.0
1962	25.5	78.5
1962	40.5	76.5
1962	43.5	76.5
1962	46.5	79.5
1962	38.5	80.5
1962	28.5	78.5
1962	20.5	79.0
1962	 3.5	69.0
1962	-3.0	70.0
1962	 2.0	73.5
1962	11.5	78.0
1962	30.0	78.5
1962	39.5	79.0
1962	35.0	77.0
1962	27.5	77.5
1962	21.5	73.0
1962	23.0	73.0
1962	23.0	73.0
1962	24.5	74.0
1962	36.0	76.0
1962	34.5	70.5
1962	23.0	72.0
1962	35.0	68.0
1962	37.5	75.0
1962	52.5	63.0
1962	35.0	64.5
1962	28.5	68.0
1962	36.5	76.5
1962	26.5	73.5
1962	21.0	71.5
1963	18.5	78.0
1963	23.5	76.0
1963	30.5	71.0
1963	32.0	66.0
1963	33.5	67.5
1963	32.5	64.0
1963	30.5	70.5
1963	32.5	70.0
1963	43.0	65.5
1963	49.0	64.5
1963	41.0	66.0
1963	27.0	68.0
1963	13.0	70.0
1963	16.5	74.0
1963	16.5	72.0
1963	21.0	76.0
1963	32.0	77.0
1963	37.0	78.0
1963	32.0	80.5
1963	19.5	74.5
1963	 5.0	70.5
1963	25.0	71.5
1963	 8.5	71.0
1963	-7.5	73.0
1963	 4.0	75.0
1963	19.5	76.5
1963	 4.0	76.5
1963	-2.5	76.0
1963	17.5	74.5
1963	23.0	72.5
1963	11.0	73.0
1964	24.5	73.5
1964	31.5	74.0
1964	44.0	78.5
1964	34.0	67.0
1964	36.5	67.0
1964	36.5	68.5
1964	29.0	65.0
1964	36.0	71.5
1964	35.5	71.0
1964	20.5	71.5
1964	24.0	72.0
1964	23.5	66.5
1964	 9.5	66.0
1964	 4.5	68.0
1964	21.5	72.5
1964	21.5	74.5
1964	24.5	76.0
1964	31.5	75.5
1964	42.0	76.5
1964	40.0	77.0
1964	41.5	78.5
1964	51.0	77.0
1964	51.5	82.0
1964	51.5	81.0
1964	41.0	79.5
1964	37.0	79.5
1964	26.5	80.0
1964	18.5	80.5
1964	26.5	81.0
1964	34.5	73.5
1964	43.5	75.0
1965	43.5	68.5
1965	44.5	63.0
1965	31.5	77.0
1965	31.5	72.0
1965	36.5	76.5
1965	43.0	73.5
1965	49.0	71.0
1965	62.5	75.5
1965	45.5	76.0
1965	26.0	73.5
1965	26.0	71.0
1965	35.5	71.5
1965	28.5	74.0
1965	18.0	79.5
1965	27.5	76.0
1965	12.5	71.5
1965	 6.0	71.5
1965	15.0	74.0
1965	13.5	71.5
1965	27.0	69.5
1965	27.5	69.0
1965	50.5	76.0
1965	57.0	85.0
1965	45.0	85.0
1965	44.0	76.5
1965	43.5	74.0
1965	24.0	73.0
1965	19.5	74.5
1965	 5.0	66.5
1965	 6.5	65.0
1965	 3.0	65.5
1966	49.0	83.0
1966	48.5	84.0
1966	34.5	83.5
1966	32.5	83.5
1966	40.0	80.5
1966	37.0	83.5
1966	26.5	78.5
1966	20.5	75.5
1966	29.0	80.5
1966	32.5	84.0
1966	23.5	76.5
1966	25.5	83.5
1966	33.0	84.0
1966	30.5	82.5
1966	27.0	76.0
1966	19.0	73.5
1966	22.0	77.0
1966	19.5	80.0
1966	19.0	83.0
1966	21.0	72.0
1966	26.5	68.5
1966	26.5	71.5
1966	16.5	75.5
1966	 7.5	77.5
1966	19.0	78.5
1966	19.0	80.5
1966	17.0	82.0
1966	 6.5	81.0
1966	 3.5	78.0
1966	-4.5	73.0
1966	 9.5	72.0
1967	36.0	74.5
1967	33.0	77.0
1967	34.0	66.5
1967	26.0	64.5
1967	28.0	66.0
1967	34.0	67.5
1967	40.0	71.0
1967	27.5	76.5
1967	27.5	76.5
1967	27.5	75.5
1967	22.5	80.0
1967	34.0	79.0
1967	40.5	72.0
1967	43.0	65.0
1967	26.5	65.0
1967	24.0	68.0
1967	25.5	70.5
1967	13.0	69.5
1967	25.0	68.5
1967	32.5	73.0
1967	42.5	73.0
1967	57.5	77.5
1967	60.5	76.5
1967	61.0	80.0
1967	53.0	80.0
1967	54.5	77.0
1967	41.0	78.0
1967	25.5	75.5
1967	26.0	74.0
1967	33.0	71.0
1967	44.0	72.0
1968	 5.5	82.5
1968	16.5	71.0
1968	25.0	64.5
1968	11.5	64.5
1968	11.0	68.5
1968	23.0	72.5
1968	 4.5	72.5
1968	 3.5	77.0
1968	22.5	75.0
1968	21.0	76.5
1968	20.5	77.0
1968	20.5	80.0
1968	29.5	79.0
1968	26.0	78.0
1968	20.5	76.0
1968	14.5	78.0
1968	24.0	80.5
1968	33.5	82.0
1968	37.5	79.5
1968	33.0	78.0
1968	40.0	79.0
1968	40.0	81.0
1968	34.0	78.5
1968	21.5	80.5
1968	23.0	77.5
1968	35.0	77.0
1968	45.0	75.5
1968	47.0	75.5
1968	50.5	67.0
1968	46.5	68.5
1968	42.5	73.5
1969	15.0	76.5
1969	20.5	73.5
1969	20.5	76.0
1969	10.0	83.0
1969	17.0	84.5
1969	29.5	78.5
1969	18.0	80.0
1969	30.0	75.5
1969	30.0	80.0
1969	15.5	76.0
1969	21.0	78.5
1969	18.5	77.5
1969	20.5	78.5
1969	20.0	74.0
1969	29.0	78.0
1969	43.5	84.0
1969	45.0	83.5
1969	43.0	83.5
1969	35.0	82.5
1969	37.5	74.5
1969	40.5	76.5
1969	48.5	74.0
1969	49.0	77.5
1969	36.5	76.5
1969	21.0	75.0
1969	17.5	75.5
1969	28.0	77.0
1969	41.0	71.5
1969	52.0	69.5
1969	47.0	71.5
1969	36.5	72.0
1970	27.5	85.5
1970	27.0	88.0
1970	20.5	80.0
1970	22.0	71.5
1970	29.0	66.5
1970	19.5	69.0
1970	 3.5	71.0
1970	-0.5	73.5
1970	 4.5	66.5
1970	 8.0	68.5
1970	20.5	73.0
1970	19.5	74.5
1970	16.5	78.0
1970	26.0	81.0
1970	32.0	81.5
1970	37.0	74.5
1970	43.0	73.0
1970	27.5	75.5
1970	19.5	80.0
1970	 7.0	63.5
1970	 4.5	62.0
1970	 9.0	68.5
1970	18.0	75.0
1970	18.5	76.0
1970	44.5	79.5
1970	39.0	79.0
1970	36.0	80.5
1970	49.5	80.5
1970	48.0	81.5
1970	29.5	81.0
1970	37.0	80.5
1971	26.5	80.0
1971	39.5	75.5
1971	42.0	73.5
1971	43.0	77.5
1971	23.0	76.5
1971	18.0	79.5
1971	15.5	78.5
1971	18.5	80.5
1971	24.5	83.5
1971	31.0	79.5
1971	34.0	77.0
1971	37.0	75.0
1971	45.0	78.5
1971	45.0	74.5
1971	28.0	73.5
1971	23.0	73.5
1971	23.5	78.0
1971	17.0	73.5
1971	16.0	73.5
1971	19.0	69.5
1971	35.5	70.0
1971	36.0	71.5
1971	32.0	74.5
1971	35.5	73.5
1971	37.0	77.0
1971	30.5	75.5
1971	12.0	67.5
1971	13.5	70.0
1971	34.5	72.5
1971	33.0	67.5
1971	 8.0	66.0
1972	34.5	79.0
1972	34.0	75.5
1972	35.0	76.0
1972	34.0	66.5
1972	21.0	65.5
1972	20.0	62.5
1972	31.5	64.5
1972	30.5	71.5
1972	42.5	76.5
1972	43.5	78.5
1972	38.0	79.5
1972	39.0	77.5
1972	42.0	78.0
1972	16.0	79.5
1972	-3.0	76.0
1972	-0.5	71.0
1972	26.0	76.0
1972	44.0	81.0
1972	43.0	81.5
1972	47.0	83.5
1972	36.5	83.0
1972	49.0	83.0
1972	39.5	81.0
1972	51.5	79.5
1972	26.5	76.0
1972	23.5	69.0
1972	21.5	78.5
1972	17.5	71.5
1972	17.5	71.0
1972	16.5	71.5
1972	18.0	75.0
1973	31.0	76.0
1973	27.0	77.0
1973	38.5	80.0
1973	37.0	75.0
1973	26.0	71.0
1973	21.5	74.5
1973	21.5	74.5
1973	22.5	78.0
1973	17.5	79.5
1973	14.5	75.5
1973	17.5	71.0
1973	17.0	67.0
1973	26.0	72.5
1973	34.0	76.5
1973	36.5	70.5
1973	42.0	72.0
1973	48.5	73.0
1973	49.5	73.5
1973	43.0	78.0
1973	31.0	79.5
1973	36.0	74.5
1973	43.5	77.0
1973	31.0	79.5
1973	34.0	76.0
1973	39.0	76.5
1973	39.0	76.5
1973	43.5	74.5
1973	34.0	75.0
1973	21.0	69.0
1973	24.5	73.5
1973	35.5	71.0
1974	15.0	74.5
1974	16.0	78.5
1974	24.5	80.0
1974	23.0	78.0
1974	25.5	75.0
1974	25.5	76.5
1974	23.0	80.0
1974	25.0	76.5
1974	31.5	79.5
1974	30.5	78.0
1974	27.5	75.5
1974	16.5	71.5
1974	20.0	71.5
1974	33.5	75.0
1974	42.5	74.0
1974	44.5	74.0
1974	47.5	74.5
1974	52.0	75.0
1974	52.5	75.0
1974	56.0	76.5
1974	49.0	70.0
1974	50.5	72.5
1974	44.5	71.5
1974	34.5	73.0
1974	35.5	73.0
1974	46.5	78.0
1974	45.5	78.0
1974	44.0	77.5
1974	37.5	77.5
1974	40.5	69.5
1974	44.0	71.0
1975	33.5	76.5
1975	26.0	77.0
1975	35.0	77.0
1975	29.5	75.5
1975	31.0	72.5
1975	33.5	74.5
1975	38.5	76.0
1975	46.0	76.5
1975	39.5	78.0
1975	51.0	73.5
1975	42.0	64.0
1975	23.0	65.5
1975	12.0	62.0
1975	17.5	63.5
1975	25.5	69.5
1975	27.5	72.5
1975	24.5	75.5
1975	41.5	73.0
1975	35.5	78.0
1975	25.5	76.0
1975	31.0	79.0
1975	34.5	76.5
1975	32.5	80.5
1975	39.5	80.0
1975	42.0	74.5
1975	31.5	71.0
1975	31.0	74.0
1975	50.0	80.5
1975	50.0	77.5
1975	35.5	79.5
1975	37.5	81.0
1976	33.0	68.0
1976	37.0	67.5
1976	25.0	66.0
1976	11.5	68.5
1976	11.0	70.5
1976	28.0	69.0
1976	30.0	70.5
1976	 8.0	76.0
1976	 8.0	75.0
1976	23.5	76.5
1976	34.5	83.0
1976	32.5	74.5
1976	44.5	68.0
1976	28.0	75.5
1976	27.5	80.0
1976	30.0	71.5
1976	17.5	64.5
1976	18.0	67.0
1976	24.5	70.5
1976	27.0	72.5
1976	25.0	78.5
1976	23.5	78.0
1976	33.0	84.0
1976	41.0	80.0
1976	43.0	73.0
1976	40.5	74.0
1976	22.0	73.5
1976	24.0	77.5
1976	29.5	77.5
1976	30.5	75.5
1976	29.5	76.5
1977	10.0	72.0
1977	15.0	67.5
1977	25.0	68.5
1977	28.5	75.0
1977	22.5	82.5
1977	18.5	83.0
1977	10.5	84.0
1977	11.0	80.5
1977	21.5	78.5
1977	 9.0	72.0
1977	 1.0	76.0
1977	 9.0	81.0
1977	12.5	82.5
1977	28.0	83.0
1977	17.5	84.5
1977	-5.5	82.5
1977	-12.5	83.0
1977	-12.5	82.5
1977	 6.5	83.0
1977	 16.5	83.5
1977	16.0	83.0
1977	 7.5	77.0
1977	10.0	72.0
1977	26.5	77.5
1977	26.0	78.5
1977	22.5	71.0
1977	 8.0	70.5
1977	10.0	72.0
1977	-1.0	71.5
1977	 6.0	76.5
1977	 7.0	79.5
1978	27.0	77.0
1978	12.5	75.0
1978	15.0	74.5
1978	25.5	72.0
1978	33.5	70.5
1978	36.0	73.0
1978	42.0	78.0
1978	32.5	77.0
1978	 4.0	76.5
1978	 2.0	73.5
1978	 7.0	67.0
1978	18.5	67.5
1978	22.5	74.0
1978	21.0	78.5
1978	11.5	72.0
1978	12.5	71.5
1978	22.0	71.0
1978	21.5	72.5
1978	20.0	78.0
1978	23.5	82.0
1978	16.5	83.0
1978	10.0	83.5
1978	14.0	82.5
1978	27.0	73.0
1978	33.0	77.5
1978	14.0	77.0
1978	11.0	74.0
1978	11.0	73.0
1978	 6.0	74.5
1978	 5.5	72.5
1978	10.5	71.5
1979	44.0	64.5
1979	15.5	70.5
1979	 4.5	71.5
1979	16.5	67.0
1979	17.0	63.5
1979	17.5	65.0
1979	21.0	68.0
1979	 9.0	70.0
1979	 8.0	71.0
1979	 8.0	75.0
1979	 9.0	75.0
1979	21.0	76.0
1979	35.0	71.0
1979	20.5	74.5
1979	 6.5	77.5
1979	26.5	77.5
1979	34.5	76.5
1979	20.0	72.5
1979	26.5	69.0
1979	37.5	72.5
1979	32.0	75.5
1979	25.5	79.0
1979	31.0	77.0
1979	27.0	77.5
1979	20.0	76.5
1979	19.5	76.0
1979	23.5	76.5
1979	25.5	74.5
1979	20.0	75.5
1979	20.0	79.5
1979	18.0	80.5
1980	28.5	69.5
1980	29.0	78.5
1980	31.5	75.0
1980	28.5	74.0
1980	22.5	80.0
1980	29.5	72.0
1980	28.5	70.5
1980	21.5	84.0
1980	25.0	80.5
1980	33.5	78.5
1980	40.5	78.5
1980	22.0	79.0
1980	33.5	77.0
1980	39.5	76.0
1980	38.0	83.0
1980	46.5	84.5
1980	45.0	78.0
1980	34.0	75.0
1980	32.5	81.0
1980	33.5	84.0
1980	26.0	82.0
1980	34.5	70.0
1980	21.0	70.0
1980	25.0	70.5
1980	38.5	73.0
1980	29.5	76.0
1980	32.5	72.0
1980	23.5	73.0
1980	18.5	71.0
1980	18.0	76.0
1980	15.0	83.0
1981	30.0	75.5
1981	22.5	72.5
1981	22.0	73.0
1981	 6.0	72.0
1981	 6.5	73.0
1981	21.5	76.5
1981	16.0	77.0
1981	 7.5	82.0
1981	10.5	83.5
1981	11.0	80.0
1981	10.0	76.0
1981	 6.5	74.0
1981	23.0	84.0
1981	19.5	80.5
1981	27.5	72.5
1981	19.5	77.5
1981	18.0	78.0
1981	28.0	77.5
1981	28.0	78.5
1981	37.5	77.5
1981	36.5	75.0
1981	33.0	72.0
1981	33.0	69.0
1981	35.5	75.0
1981	45.5	77.5
1981	47.5	80.5
1981	34.0	79.0
1981	33.5	76.5
1981	26.0	66.0
1981	24.0	67.5
1981	26.5	71.5
1982	33.0	66.5
1982	32.5	69.5
1982	46.5	76.5
1982	43.0	78.5
1982	32.0	78.5
1982	44.0	81.5
1982	25.5	82.5
1982	18.0	76.5
1982	11.0	79.5
1982	-9.0	79.0
1982	 1.5	77.5
1982	12.0	73.5
1982	21.0	73.0
1982	16.5	76.0
1982	14.0	78.0
1982	10.5	79.0
1982	-7.5	82.5
1982	14.5	82.0
1982	26.0	80.0
1982	32.0	78.5
1982	31.0	77.5
1982	37.0	74.5
1982	37.5	76.0
1982	16.5	77.5
1982	19.5	77.0
1982	 8.5	77.5
1982	23.0	79.5
1982	34.5	77.0
1982	30.5	72.5
1982	45.5	75.0
1982	39.5	74.0
1983	30.5	81.0
1983	31.5	82.0
1983	28.0	80.5
1983	30.0	80.0
1983	34.0	73.0
1983	40.5	63.5
1983	38.5	66.5
1983	30.0	68.0
1983	35.0	72.5
1983	46.0	76.5
1983	36.0	78.0
1983	28.0	80.5
1983	31.5	84.0
1983	39.0	81.0
1983	28.0	82.0
1983	21.5	83.0
1983	22.5	83.0
1983	16.5	83.5
1983	15.5	82.5
1983	21.5	85.0
1983	30.0	88.0
1983	38.0	86.0
1983	36.0	87.0
1983	34.0	83.0
1983	33.0	74.5
1983	31.0	74.5
1983	27.5	73.5
1983	31.0	80.5
1983	38.5	80.5
1983	39.5	80.0
1983	36.5	82.0
1984	27.0	68.5
1984	33.5	73.5
1984	31.0	74.5
1984	34.0	72.5
1984	34.0	73.0
1984	33.0	73.0
1984	26.5	64.5
1984	35.0	64.5
1984	38.0	71.5
1984	28.5	82.5
1984	12.5	77.5
1984	18.0	71.5
1984	23.0	73.5
1984	25.5	76.0
1984	19.5	75.5
1984	16.0	75.0
1984	24.0	71.5
1984	14.5	68.5
1984	-2.5	67.0
1984	-2.5	68.0
1984	-8.0	73.5
1984	11.5	74.0
1984	24.5	76.5
1984	37.0	77.0
1984	32.5	70.5
1984	36.5	71.5
1984	29.5	68.0
1984	24.5	69.0
1984	29.5	71.5
1984	29.0	70.0
1984	20.0	74.5
1985	49.5	72.0
1985	32.0	71.0
1985	31.5	73.5
1985	29.0	74.5
1985	31.0	75.5
1985	31.0	73.0
1985	33.0	73.0
1985	28.0	78.5
1985	21.0	82.0
1985	26.5	78.5
1985	20.5	69.0
1985	16.0	75.0
1985	22.0	73.0
1985	24.5	83.0
1985	14.5	81.0
1985	19.5	73.5
1985	27.5	72.0
1985	28.5	71.0
1985	10.5	75.5
1985	-12.5	74.0
1985	-1.5	79.0
1985	16.0	78.0
1985	24.0	71.5
1985	27.0	74.0
1985	20.5	78.5
1985	 7.5	73.5
1985	23.0	72.0
1985	26.0	71.5
1985	22.5	76.0
1985	27.0	79.0
1985	27.5	76.0
1986	25.0	73.0
1986	39.0	68.0
1986	39.0	67.0
1986	36.5	67.5
1986	27.0	74.5
1986	29.0	79.5
1986	19.0	80.5
1986	16.0	80.5
1986	26.0	81.0
1986	34.0	76.0
1986	32.0	78.5
1986	41.5	76.0
1986	26.0	77.5
1986	28.5	78.5
1986	27.5	76.5
1986	42.5	81.5
1986	48.0	83.0
1986	50.0	82.5
1986	38.0	82.5
1986	27.0	82.0
1986	38.0	78.5
1986	41.0	78.5
1986	32.0	77.0
1986	33.0	76.5
1986	38.5	80.5
1986	24.0	80.5
1986	 6.0	81.0
1986	 9.0	78.5
1986	26.0	78.5
1986	21.0	74.5
1986	35.5	74.0
1987	33.0	74.0
1987	31.0	73.0
1987	28.5	74.0
1987	33.0	77.5
1987	32.5	75.5
1987	42.0	77.0
1987	43.5	76.5
1987	33.5	78.5
1987	35.5	76.5
1987	37.0	76.5
1987	31.0	78.5
1987	36.0	78.5
1987	37.0	76.5
1987	44.0	69.5
1987	42.0	64.5
1987	30.5	66.0
1987	29.5	71.5
1987	34.5	76.5
1987	33.5	78.0
1987	27.5	78.5
1987	24.5	78.5
1987	27.0	79.5
1987	12.5	80.0
1987	 8.0	80.5
1987	16.0	81.5
1987	16.5	80.0
1987	14.5	75.0
1987	25.0	75.0
1987	38.5	76.0
1987	36.5	76.5
1987	35.0	79.0
1988	24.0	64.0
1988	18.5	68.0
1988	25.0	75.0
1988	19.0	76.5
1988	 6.5	82.0
1988	 5.5	83.5
1988	12.0	85.0
1988	16.0	86.0
1988	14.0	89.5
1988	16.5	84.0
1988	23.0	75.0
1988	38.0	74.0
1988	27.0	76.5
1988	13.5	82.0
1988	30.0	86.0
1988	41.5	88.0
1988	41.5	85.5
1988	40.0	84.0
1988	42.5	77.5
1988	46.5	73.0
1988	33.0	74.0
1988	31.0	73.5
1988	32.0	76.0
1988	30.0	75.0
1988	20.0	74.5
1988	11.0	76.0
1988	12.0	76.0
1988	31.0	77.5
1988	42.5	80.0
1988	53.5	79.0
1988	56.5	78.0
1989	36.0	74.0
1989	31.5	69.5
1989	33.0	72.5
1989	27.5	76.0
1989	35.0	77.0
1989	43.5	80.5
1989	53.5	81.0
1989	45.5	81.0
1989	29.0	80.5
1989	33.0	84.0
1989	36.5	84.0
1989	43.5	79.0
1989	29.5	75.5
1989	29.5	71.5
1989	34.0	71.0
1989	34.5	74.0
1989	40.0	70.5
1989	44.5	72.0
1989	38.0	72.5
1989	35.0	73.0
1989	27.5	76.5
1989	36.0	76.5
1989	42.5	79.5
1989	45.5	79.0
1989	53.0	80.5
1989	46.0	80.0
1989	37.5	80.0
1989	41.0	78.0
1989	46.5	73.5
1989	39.5	76.5
1989	48.0	77.5
1990	28.0	78.0
1990	32.5	72.5
1990	42.0	73.5
1990	47.0	80.0
1990	36.0	80.5
1990	38.5	74.0
1990	36.0	69.5
1990	37.5	77.5
1990	45.0	85.5
1990	36.5	82.5
1990	41.0	79.0
1990	29.5	68.0
1990	25.0	66.0
1990	36.0	69.0
1990	52.0	64.5
1990	55.0	73.0
1990	56.5	73.0
1990	47.5	74.0
1990	34.5	76.5
1990	48.0	78.5
1990	40.5	75.0
1990	40.5	73.0
1990	41.0	71.5
1990	49.0	71.5
